R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att
Vinc Pichel,Joaquim Silva,Kevin MacDonald,2018,"Charlotte, North Carolina, USA",Red,False,Lightweight,3,0.0,3.0,0.0,10.0,7.666666666666668,5.666666666666668,2.333333333333333,90.33333333333331,25.0,8.0,4.333333333333333,93.0,23.66666666666667,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,104.0,31.66666666666667,0.44333333333333336,0.3333333333333333,0.3333333333333333,0.0,0.0,118.66666666666669,41.333333333333336,3.0,0.0,10.333333333333334,5.666666666666668,6.333333333333332,3.6666666666666665,69.33333333333333,24.33333333333333,1.3333333333333333,0.6666666666666666,66.33333333333333,22.66666666666667,0.0,0.3333333333333333
Niko Price,George Sullivan,Donnie Jessup,2018,"Charlotte, North Carolina, USA",Red,False,Welterweight,3,1.0,0.0,0.0,16.0,10.0,7.4,5.6,82.4,24.8,14.6,11.8,77.0,23.6,0.0,11.4,8.6,1.4,0.2,104.4,42.2,0.488,0.6,4.6,1.0,0.32799999999999996,135.6,71.4,2.0,2.0,12.4,5.8,6.2,3.8,54.6,20.2,4.4,3.0,45.6,14.6,0.4,7.2
Austin Arnett,Cory Sandhagen,Joseph Hawes,2018,"Charlotte, North Carolina, USA",Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stipe Miocic,Francis Ngannou,Herb Dean,2018,"Boston, Massachusetts, USA",Red,True,Heavyweight,5,0.0,6.0,0.0,1.6666666666666667,1.3333333333333333,2.1666666666666665,2.0,22.83333333333333,9.5,4.5,2.5,26.33333333333333,11.333333333333336,0.5,1.5,1.3333333333333333,0.0,0.0,29.5,14.0,0.5666666666666668,0.16666666666666666,0.0,0.0,0.0,35.5,19.166666666666668,6.0,0.0,0.8333333333333334,0.3333333333333333,1.0,0.5,13.833333333333336,5.5,0.16666666666666666,0.0,11.166666666666664,3.8333333333333335,0.0,3.0
Daniel Cormier,Volkan Oezdemir,Kevin MacDonald,2018,"Boston, Massachusetts, USA",Red,True,Light Heavyweight,5,0.0,3.0,0.0,8.666666666666666,6.0,8.333333333333334,6.333333333333332,59.33333333333334,25.66666666666667,1.6666666666666667,1.0,54.0,22.0,0.3333333333333333,6.666666666666668,5.0,0.0,0.0,69.33333333333333,33.0,0.5966666666666666,0.0,0.3333333333333333,0.0,0.0,77.0,40.333333333333336,3.0,0.0,9.333333333333334,6.0,4.666666666666667,3.0,66.0,26.0,0.0,0.0,61.0,22.66666666666667,0.0,0.3333333333333333
Calvin Kattar,Shane Burgos,Dan Miragliotta,2018,"Boston, Massachusetts, USA",Red,False,Featherweight,3,0.0,3.0,0.0,16.0,10.333333333333334,13.333333333333336,10.666666666666666,158.33333333333334,64.33333333333333,12.666666666666664,9.0,162.0,68.0,1.6666666666666667,6.333333333333332,5.666666666666668,0.6666666666666666,0.0,184.33333333333331,84.0,0.45,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,216.33333333333331,109.66666666666669,3.0,0.0,21.66666666666667,10.0,9.0,3.333333333333333,203.66666666666663,61.0,0.0,0.0,169.66666666666666,39.66666666666666,0.0,21.33333333333333
Gian Villante,Francimar Barroso,Steve Rita,2018,"Boston, Massachusetts, USA",Red,False,Light Heavyweight,3,1.0,0.0,0.0,7.375,5.5,12.5,9.625,43.75,19.0,3.125,1.875,39.125,13.75,0.0,12.875,11.25,0.25,0.0,59.375,30.5,0.4475,0.0,8.75,2.125,0.23375,84.75,53.25,2.0,4.0,11.75,8.75,13.25,10.25,60.5,18.75,7.5,5.75,59.25,18.0,0.0,10.25
Thomas Almeida,Rob Font,Herb Dean,2018,"Boston, Massachusetts, USA",Blue,False,Bantamweight,3,1.0,0.0,0.0,11.833333333333336,8.166666666666666,5.5,4.833333333333333,73.16666666666667,30.5,3.333333333333333,3.0,65.33333333333333,26.0,0.5,4.833333333333333,4.166666666666667,0.5,0.0,82.0,38.333333333333336,0.5066666666666666,0.6666666666666666,2.333333333333333,0.6666666666666666,0.2833333333333333,85.66666666666667,41.5,2.0,2.0,11.166666666666664,6.333333333333332,3.333333333333333,1.6666666666666667,69.66666666666667,22.5,4.5,3.6666666666666665,56.0,14.5,0.0,10.333333333333334
Kyle Bochniak,Brandon Davis,Kevin MacDonald,2018,"Boston, Massachusetts, USA",Red,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sabah Homasi,Abdul Razak Alhassan,Steve Rita,2018,"Boston, Massachusetts, USA",Blue,False,Welterweight,3,0.0,1.0,0.0,2.333333333333333,1.6666666666666667,7.666666666666668,5.666666666666668,51.66666666666666,20.666666666666668,1.3333333333333333,1.0,55.0,23.66666666666667,1.3333333333333333,3.333333333333333,2.0,0.0,0.3333333333333333,60.66666666666666,27.33333333333333,0.47,0.0,1.0,0.3333333333333333,0.11,64.66666666666667,30.0,1.0,1.0,7.666666666666668,6.0,9.333333333333334,7.0,57.33333333333334,18.33333333333333,9.0,5.666666666666668,65.33333333333333,22.33333333333333,0.0,2.6666666666666665
Dustin Ortiz,Alexandre Pantoja,Dan Miragliotta,2018,"Boston, Massachusetts, USA",Red,False,Flyweight,3,0.0,2.0,0.0,32.0,22.0,24.0,19.0,137.0,57.5,2.0,1.5,113.5,42.0,0.5,17.5,14.0,2.0,0.0,163.0,78.0,0.445,1.5,2.0,1.0,0.665,187.0,99.0,2.0,0.0,6.0,4.0,11.0,6.0,123.0,48.5,4.0,2.5,130.0,51.5,0.0,2.0
Dan Ige,Julio Arce,Kevin MacDonald,2018,"Boston, Massachusetts, USA",Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Bessette,Enrique Barzola,Steve Rita,2018,"Boston, Massachusetts, USA",Blue,False,Featherweight,3,0.0,2.0,0.0,14.75,10.5,7.5,5.5,101.25,37.0,19.0,10.25,101.0,31.0,0.0,12.0,11.25,1.25,0.0,127.75,52.75,0.4325000000000001,0.25,11.25,5.5,0.46,208.0,113.0,2.0,1.0,8.5,5.5,5.0,3.0,103.25,29.25,0.5,0.5,90.25,19.5,0.0,10.0
Islam Makhachev,Gleison Tibau,Dan Miragliotta,2018,"Boston, Massachusetts, USA",Red,False,Lightweight,3,2.0,0.0,0.0,4.807692307692308,3.2692307692307687,5.730769230769232,3.807692307692308,52.42307692307693,13.576923076923075,7.5,4.5769230769230775,59.115384615384606,17.153846153846153,0.07692307692307693,1.7307692307692308,1.5384615384615383,2.4615384615384617,0.038461538461538464,65.65384615384616,21.961538461538463,0.3557692307692308,0.6538461538461539,5.9230769230769225,3.2307692307692313,0.5157692307692308,91.80769230769229,45.03846153846154,3.0,10.0,11.5,7.5,9.038461538461537,5.9230769230769225,60.153846153846146,18.03846153846154,4.846153846153847,2.769230769230769,55.769230769230774,14.538461538461537,0.1153846153846154,6.769230769230768
Jeremy Stephens,Dooho Choi,Keith Peterson,2018,"St. Louis, Missouri, USA",Red,False,Featherweight,5,1.0,0.0,0.0,5.0,4.25,7.0,5.5,40.75,18.25,4.25,3.5,46.75,23.0,0.75,0.25,0.0,0.0,0.0,52.0,27.25,0.6,0.0,1.25,0.25,0.05,55.5,30.25,3.0,1.0,10.75,7.5,7.0,6.0,50.25,22.5,2.25,1.75,44.0,20.25,0.0,4.75
Paige VanZant,Jessica-Rose Clark,Mario Yamasaki,2018,"St. Louis, Missouri, USA",Blue,False,Women's Flyweight,3,0.0,1.0,0.0,22.0,16.0,9.0,8.0,158.0,86.0,7.0,7.0,126.0,61.0,0.0,26.0,24.0,3.0,1.0,174.0,101.0,0.58,1.0,3.0,2.0,0.66,181.0,108.0,1.0,0.0,14.0,7.0,3.0,3.0,139.0,59.0,3.0,3.0,130.0,58.0,0.0,1.0
Kamaru Usman,Emil Meek,Keith Peterson,2018,"St. Louis, Missouri, USA",Red,False,Welterweight,3,0.0,1.0,0.0,22.0,17.0,8.0,1.0,99.0,27.0,26.0,22.0,99.0,25.0,0.0,12.0,8.0,3.0,0.0,133.0,50.0,0.37,1.0,2.0,1.0,0.5,190.0,96.0,1.0,0.0,10.0,6.0,5.0,2.0,55.0,31.0,1.0,1.0,43.0,22.0,0.0,8.0
Darren Elkins,Michael Johnson,Dan Miragliotta,2018,"St. Louis, Missouri, USA",Red,False,Featherweight,3,2.0,0.0,0.0,24.176470588235286,12.823529411764708,7.764705882352941,4.882352941176472,113.88235294117645,38.70588235294117,3.7058823529411766,1.9411764705882355,90.35294117647058,24.705882352941174,0.5294117647058824,10.823529411764708,8.0,0.0,0.1176470588235294,125.35294117647058,45.529411764705884,0.3458823529411765,0.05882352941176471,0.9411764705882352,0.4705882352941176,0.3282352941176471,128.47058823529414,48.17647058823529,4.0,8.0,7.470588235294117,3.882352941176471,5.294117647058823,3.5882352941176467,82.11764705882355,29.117647058823533,18.352941176470583,13.235294117647056,91.23529411764706,36.117647058823536,0.05882352941176471,7.0588235294117645
James Krause,Alex White,Mario Yamasaki,2018,"St. Louis, Missouri, USA",Red,False,Lightweight,3,0.0,1.0,0.0,24.33333333333333,15.0,17.166666666666668,10.833333333333336,92.5,32.0,2.0,1.5,82.5,25.33333333333333,0.6666666666666666,4.833333333333333,4.0,0.5,0.3333333333333333,111.66666666666669,44.33333333333334,0.4283333333333333,0.16666666666666666,1.6666666666666667,0.6666666666666666,0.125,124.66666666666669,55.66666666666666,1.0,3.0,14.5,7.166666666666668,8.0,5.0,84.83333333333333,24.33333333333333,5.0,3.0,72.5,18.83333333333333,0.3333333333333333,10.833333333333336
Matt Frevola,Polo Reyes,Dan Miragliotta,2018,"St. Louis, Missouri, USA",Blue,False,Lightweight,3,1.0,0.0,0.0,20.25,14.0,8.0,5.0,118.0,41.5,8.5,6.25,105.75,33.0,0.75,8.5,5.75,0.5,0.0,134.5,52.75,0.3625,0.0,0.0,0.0,0.0,143.25,61.25,3.0,1.0,8.25,4.75,9.0,5.75,93.0,29.25,3.25,2.0,92.75,28.25,0.25,4.25
Talita Bernardo,Irene Aldana,Mario Yamasaki,2018,"St. Louis, Missouri, USA",Blue,False,Women's Bantamweight,3,2.0,0.0,0.0,12.5,9.0,15.5,9.5,222.5,86.0,1.5,0.5,197.0,65.5,0.0,30.0,21.5,0.0,0.0,239.5,96.0,0.395,0.0,0.5,0.5,0.5,240.0,96.5,0.0,2.0,46.5,25.5,17.5,9.0,312.0,125.0,7.5,3.0,260.0,86.5,0.5,30.5
Kyung Ho Kang,Guido Cannetti,Marc Wasem,2018,"St. Louis, Missouri, USA",Red,False,Bantamweight,3,0.0,1.0,0.0,20.0,16.0,17.5,12.5,38.5,18.0,6.0,3.0,37.5,14.0,0.0,4.5,3.5,1.5,0.0,62.0,33.5,0.5449999999999999,0.0,4.5,2.5,0.5349999999999999,70.5,41.5,1.0,1.0,11.5,7.0,9.0,6.0,29.5,9.0,12.0,7.5,36.0,14.0,0.5,3.0
Kalindra Faria,Jessica Eye,Dan Miragliotta,2018,"St. Louis, Missouri, USA",Blue,False,Women's Flyweight,3,4.0,0.0,0.0,9.285714285714286,6.0,14.142857142857142,8.428571428571429,117.28571428571428,39.42857142857143,0.7142857142857143,0.7142857142857143,109.85714285714286,31.857142857142854,0.0,13.0,10.714285714285714,0.42857142857142855,0.0,132.14285714285714,48.57142857142857,0.39571428571428574,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,153.85714285714286,69.42857142857143,1.0,6.0,12.714285714285715,9.285714285714286,15.142857142857142,11.0,93.57142857142857,29.57142857142857,7.857142857142858,6.7142857142857135,89.7142857142857,28.42857142857143,0.14285714285714285,14.142857142857142
Danielle Taylor,JJ Aldrich,Keith Peterson,2018,"St. Louis, Missouri, USA",Blue,False,Women's Strawweight,3,0.0,1.0,0.0,17.5,12.5,17.0,13.0,143.5,49.5,2.5,2.0,134.0,42.0,0.0,11.5,10.0,0.0,0.0,163.0,64.5,0.39,0.0,0.0,0.0,0.0,203.0,104.5,1.0,1.0,26.5,17.5,16.0,13.0,165.5,56.0,5.5,5.0,132.0,34.5,0.0,28.5
Mads Burnell,Mike Santiago,Marc Wasem,2018,"St. Louis, Missouri, USA",Red,False,Featherweight,3,1.0,0.0,0.0,14.0,7.0,21.0,14.0,46.0,10.0,0.0,0.0,40.0,6.0,0.0,13.0,11.0,0.0,0.0,67.0,24.0,0.35,0.0,7.0,2.0,0.28,77.0,32.0,0.0,1.0,10.0,8.0,11.0,8.0,41.0,25.0,13.0,12.0,52.0,34.0,0.0,3.0
Cris Cyborg,Holly Holm,Herb Dean,2017,"Las Vegas, Nevada, USA",Red,True,Women's Featherweight,5,0.0,1.0,0.0,26.57142857142857,15.428571428571427,8.285714285714286,6.2857142857142865,137.57142857142858,44.85714285714285,1.1428571428571428,0.5714285714285714,98.71428571428572,22.285714285714285,0.2857142857142857,21.714285714285715,14.0,0.0,0.0,147.0,51.714285714285715,0.4028571428571429,0.0,1.5714285714285714,0.2857142857142857,0.2857142857142857,160.28571428571428,63.42857142857143,3.0,3.0,17.428571428571427,10.428571428571429,8.714285714285714,7.0,100.57142857142857,34.57142857142857,2.571428571428572,2.0,76.57142857142857,21.0,0.0,17.857142857142858
Khabib Nurmagomedov,Edson Barboza,John McCarthy,2017,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,3.0,0.0,18.647058823529417,11.352941176470587,1.3529411764705883,0.8235294117647058,97.17647058823529,39.29411764705883,2.4705882352941178,1.4705882352941178,65.23529411764707,17.0,0.5294117647058824,17.11764705882353,13.235294117647056,0.1176470588235294,0.0,101.0,41.588235294117645,0.4482352941176471,0.05882352941176471,0.7647058823529411,0.4117647058823529,0.21529411764705886,102.41176470588236,42.647058823529406,4.0,4.0,10.0,5.411764705882354,1.4117647058823528,0.7647058823529411,96.29411764705885,32.76470588235294,5.882352941176472,3.5882352941176467,85.47058823529412,25.411764705882355,0.1176470588235294,8.117647058823529
Dan Hooker,Marc Diakiese,Herb Dean,2017,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,3.0,0.0,5.666666666666668,3.333333333333333,10.0,4.666666666666667,40.0,14.666666666666664,2.333333333333333,1.6666666666666667,42.333333333333336,14.333333333333336,0.3333333333333333,4.333333333333333,3.333333333333333,1.0,0.0,52.33333333333334,21.0,0.5066666666666666,0.0,4.666666666666667,2.333333333333333,0.4866666666666666,67.33333333333333,35.0,3.0,0.0,6.333333333333332,5.666666666666668,2.333333333333333,0.6666666666666666,26.66666666666667,8.666666666666666,6.333333333333332,4.666666666666667,24.33333333333333,5.0,0.0,4.666666666666667
Cynthia Calvillo,Carla Esparza,Chris Tognoni,2017,"Las Vegas, Nevada, USA",Blue,False,Women's Strawweight,3,1.0,0.0,0.0,8.0,5.5,8.0,4.0,48.75,10.5,14.75,12.0,63.0,21.0,0.0,0.5,0.0,3.5,0.0,71.5,26.5,0.385,0.5,10.25,3.75,0.4675,127.0,70.0,1.0,2.0,6.75,4.75,10.5,6.25,58.75,22.0,13.25,10.5,74.25,32.75,0.0,1.5
Carlos Condit,Neil Magny,John McCarthy,2017,"Las Vegas, Nevada, USA",Blue,False,Welterweight,3,1.0,0.0,0.0,10.117647058823527,7.588235294117648,12.058823529411766,9.235294117647056,62.235294117647065,23.117647058823533,18.176470588235293,13.823529411764708,76.29411764705883,33.882352941176464,0.05882352941176471,6.0588235294117645,4.705882352941177,2.235294117647059,0.1176470588235294,92.47058823529413,46.17647058823529,0.4329411764705883,0.29411764705882354,4.411764705882354,2.0588235294117645,0.45,131.23529411764707,81.29411764705883,7.0,5.0,6.647058823529411,3.941176470588236,5.647058823529411,3.3529411764705883,37.76470588235294,13.588235294117649,9.529411764705884,6.588235294117648,40.352941176470594,14.294117647058822,0.29411764705882354,5.941176470588236
Khalil Rountree Jr.,Michal Oleksiejczuk,Herb Dean,2017,"Las Vegas, Nevada, USA",Draw,False,Light Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myles Jury,Rick Glenn,John McCarthy,2017,"Las Vegas, Nevada, USA",Red,False,Featherweight,3,0.0,2.0,0.0,32.333333333333336,23.33333333333333,24.33333333333333,17.0,99.33333333333331,36.333333333333336,45.66666666666666,30.66666666666667,127.33333333333331,52.66666666666666,0.3333333333333333,9.666666666666666,8.0,0.3333333333333333,0.0,169.33333333333334,84.0,0.47,0.3333333333333333,7.0,1.3333333333333333,0.19,191.0,102.33333333333331,2.0,1.0,12.666666666666664,8.0,17.666666666666668,12.666666666666664,128.66666666666666,54.33333333333334,8.0,5.333333333333333,139.33333333333334,62.33333333333334,0.0,2.333333333333333
Marvin Vettori,Omari Akhmedov,Chris Tognoni,2017,"Las Vegas, Nevada, USA",Draw,False,Middleweight,3,0.0,2.0,0.0,8.375,5.25,6.125,3.75,73.0,20.5,9.5,6.375,74.125,21.5,0.25,6.125,3.875,0.875,0.0,88.625,30.625,0.38125,0.25,4.375,2.375,0.4475,110.375,48.75,2.0,3.0,6.375,4.0,9.25,7.0,51.625,17.5,3.875,3.125,53.0,19.875,0.25,5.375
Louis Smolka,Matheus Nicolau,John McCarthy,2017,"Las Vegas, Nevada, USA",Blue,False,Flyweight,3,0.0,2.0,0.0,15.5,10.0,0.5,0.5,70.5,37.0,10.0,6.0,52.5,22.0,1.0,13.0,11.5,3.0,0.0,81.0,43.5,0.5349999999999999,1.5,2.5,1.5,0.375,109.0,67.0,2.0,0.0,8.0,4.5,1.0,0.5,87.5,24.0,7.5,4.5,80.0,17.5,0.5,8.0
Tim Elliott,Mark De La Rosa,Chris Tognoni,2017,"Las Vegas, Nevada, USA",Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Lawler,Rafael Dos Anjos,Herb Dean,2017,"Winnipeg, Manitoba, Canada",Blue,False,Welterweight,5,0.0,2.0,0.0,12.043478260869565,7.826086956521738,7.521739130434782,5.130434782608695,74.08695652173913,27.0,11.608695652173912,7.304347826086956,70.52173913043478,23.0,0.21739130434782608,10.652173913043477,8.608695652173912,1.608695652173913,0.043478260869565216,93.21739130434784,39.43478260869565,0.4395652173913043,0.6086956521739131,4.260869565217392,1.7391304347826086,0.301304347826087,113.82608695652172,58.0,5.0,7.0,10.869565217391305,7.086956521739131,5.7391304347826075,4.0,92.52173913043478,29.869565217391305,3.391304347826087,2.217391304347826,83.1304347826087,22.26086956521739,0.043478260869565216,7.6521739130434785
Ricardo Lamas,Josh Emmett,Jerin Valel,2017,"Winnipeg, Manitoba, Canada",Blue,False,Featherweight,3,0.0,1.0,0.0,23.0,15.25,11.25,8.75,141.25,46.75,13.75,6.75,128.5,34.5,1.0,14.75,12.5,0.75,0.0,166.25,62.25,0.37,0.25,4.25,2.25,0.29000000000000004,175.75,68.5,2.0,1.0,15.0,8.75,12.0,6.25,140.0,46.75,2.25,1.5,132.5,40.0,0.0,6.75
Santiago Ponzinibbio,Mike Perry,Yves Lavigne,2017,"Winnipeg, Manitoba, Canada",Red,False,Welterweight,3,0.0,2.0,0.0,7.4,3.4,9.2,5.0,67.2,27.2,9.0,6.8,70.4,28.2,1.4,7.6,7.4,1.6,0.0,85.4,39.0,0.506,0.0,0.0,0.0,0.0,92.4,45.8,2.0,1.0,12.4,6.0,3.0,2.0,87.4,33.8,0.6,0.4,67.6,19.8,0.2,11.0
Glover Teixeira,Misha Cirkunov,Dan Miragliotta,2017,"Winnipeg, Manitoba, Canada",Red,False,Light Heavyweight,3,1.0,0.0,0.0,7.2,4.2,7.6,4.8,33.2,14.8,3.8,3.8,36.4,18.4,0.0,1.0,0.8,2.2,0.2,44.6,23.4,0.5379999999999999,0.6,3.2,1.8,0.4480000000000001,66.8,41.0,4.0,1.0,7.0,3.6,3.0,1.8,39.6,11.0,0.6,0.6,31.2,6.6,0.2,5.0
Jared Cannonier,Jan Blachowicz,Herb Dean,2017,"Winnipeg, Manitoba, Canada",Blue,False,Light Heavyweight,3,0.0,1.0,0.0,15.714285714285715,11.714285714285715,12.428571428571427,9.142857142857142,54.14285714285714,22.857142857142854,12.714285714285715,9.285714285714286,61.28571428571429,27.42857142857143,0.14285714285714285,2.2857142857142856,2.142857142857143,0.8571428571428571,0.0,79.28571428571429,41.285714285714285,0.5357142857142857,0.2857142857142857,1.7142857142857142,1.0,0.5,102.28571428571428,60.85714285714285,1.0,4.0,8.428571428571429,5.571428571428571,10.428571428571429,7.571428571428571,48.714285714285715,16.571428571428573,23.57142857142857,19.0,69.0,33.285714285714285,0.0,5.285714285714286
Julian Marquez,Darren Stewart,Jerin Valel,2017,"Winnipeg, Manitoba, Canada",Red,False,Middleweight,3,3.0,0.0,0.0,4.333333333333333,2.6666666666666665,7.666666666666668,5.666666666666668,23.33333333333333,6.666666666666668,3.333333333333333,2.333333333333333,21.66666666666667,7.333333333333332,0.0,8.333333333333334,4.666666666666667,0.0,0.0,34.333333333333336,14.666666666666664,0.4733333333333333,0.0,2.6666666666666665,0.6666666666666666,0.2333333333333333,49.0,27.33333333333333,0.0,3.0,5.333333333333333,4.333333333333333,9.0,6.333333333333332,17.0,7.333333333333332,2.6666666666666665,1.3333333333333333,21.0,8.666666666666666,0.0,2.333333333333333
Chad Laprise,Galore Bofando,Yves Lavigne,2017,"Winnipeg, Manitoba, Canada",Red,False,Welterweight,3,0.0,1.0,0.0,4.0,2.0,0.0,0.0,21.0,8.0,4.0,2.0,18.0,6.0,0.0,3.0,2.0,0.0,0.0,25.0,10.0,0.4,0.0,1.0,1.0,1.0,25.0,10.0,1.0,0.0,2.0,1.0,3.0,0.0,9.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0
Nordine Taleb,Danny Roberts,Jerin Valel,2017,"Winnipeg, Manitoba, Canada",Red,False,Welterweight,3,0.0,1.0,0.0,15.75,9.25,12.0,7.75,93.25,32.25,3.5,2.75,84.0,26.0,0.25,9.0,7.5,0.0,0.0,108.75,42.75,0.3825,0.25,1.25,0.0,0.0,112.5,46.0,2.0,1.0,10.25,5.25,19.25,10.25,68.25,24.0,7.25,5.75,79.75,30.75,0.5,4.75
John Makdessi,Abel Trujillo,Dan Miragliotta,2017,"Winnipeg, Manitoba, Canada",Red,False,Lightweight,3,1.0,0.0,0.0,6.9,5.6,9.4,6.2,39.5,11.7,8.2,6.5,48.6,17.2,0.3,1.6,1.6,0.4,0.0,57.1,24.4,0.37200000000000005,0.3,2.7,1.4,0.5429999999999999,67.4,34.0,3.0,4.0,4.1,2.8,6.2,3.5,38.5,12.9,3.9,2.7,40.5,13.6,0.0,4.0
Alessio Di Chirico,Oluwale Bamgbose,Herb Dean,2017,"Winnipeg, Manitoba, Canada",Red,False,Middleweight,3,2.0,0.0,0.0,7.75,5.25,4.0,3.5,26.5,10.25,5.75,3.25,24.0,8.0,0.5,4.5,3.75,0.25,0.0,36.25,17.0,0.475,0.0,1.25,0.5,0.1,56.25,34.25,1.0,3.0,6.5,4.75,6.0,3.75,16.25,5.75,16.75,10.5,30.5,14.0,0.0,2.0
Jordan Mein,Erick Silva,Yves Lavigne,2017,"Winnipeg, Manitoba, Canada",Red,False,Welterweight,3,1.0,0.0,0.0,7.857142857142858,5.214285714285714,3.5,2.2857142857142856,25.785714285714285,11.285714285714285,6.142857142857142,4.428571428571429,24.285714285714285,10.071428571428571,0.21428571428571427,3.2857142857142856,2.7142857142857144,0.7857142857142857,0.07142857142857142,35.42857142857143,18.0,0.5485714285714286,0.7142857142857143,1.0,0.42857142857142855,0.17214285714285715,39.57142857142857,21.642857142857146,2.0,7.0,5.571428571428571,3.7857142857142856,7.428571428571429,4.857142857142857,32.785714285714285,13.714285714285715,13.571428571428573,9.428571428571429,45.78571428571429,22.214285714285715,0.35714285714285715,2.4285714285714284
Cub Swanson,Brian Ortega,Mike Beltran,2017,"Fresno, California, USA",Blue,False,Featherweight,5,0.0,4.0,0.0,11.2,7.4,3.0,1.8,117.6,35.2,4.6,3.0,113.0,31.8,0.4,1.0,0.8,0.8,0.2,125.2,40.0,0.354,1.2,1.2,0.2,0.066,129.6,44.2,4.0,1.0,9.8,7.0,1.4,1.2,124.8,49.8,5.2,3.4,115.2,41.6,0.2,6.4
Jason Knight,Gabriel Benitez,Mark Smith,2017,"Fresno, California, USA",Blue,False,Featherweight,3,1.0,0.0,0.0,15.2,10.6,3.4,1.6,83.0,33.0,2.6,2.2,62.4,17.0,0.2,11.4,9.2,0.2,0.2,89.0,36.8,0.412,1.4,0.0,0.0,0.0,102.2,49.2,2.0,2.0,6.8,4.2,5.0,3.0,81.6,21.4,4.2,2.2,77.6,17.0,0.2,6.4
Marlon Moraes,Aljamain Sterling,Mike Bell,2017,"Fresno, California, USA",Red,False,Bantamweight,3,0.0,2.0,0.0,23.25,16.875,12.875,10.125,70.375,25.875,19.25,14.125,63.625,22.5,0.0,15.625,10.75,1.5,0.0,102.5,50.125,0.4987499999999999,0.875,4.875,2.0,0.5575,144.75,89.625,4.0,2.0,9.375,4.75,5.125,3.25,51.5,13.625,2.5,1.5,42.375,8.5,0.125,7.375
Scott Holtzman,Darrell Horcher,Mike Beltran,2017,"Fresno, California, USA",Red,False,Lightweight,3,0.0,1.0,0.0,2.5,1.5,5.0,4.0,34.5,9.0,12.0,8.5,46.5,17.5,0.0,2.5,2.5,1.5,0.5,51.5,21.5,0.35,1.0,0.0,0.0,0.0,70.0,37.0,1.0,1.0,4.5,4.0,3.0,2.5,35.5,15.0,53.5,41.5,72.5,44.0,0.0,15.0
